AcquisitionMatrix	EchoNumbers	EchoTime	FlipAngle	ImagingFrequency	InPlanePhaseEncodingDirection	InversionTime	MagneticFieldStrength	NumberOfEchoes	PixelBandwidth	PixelSpacing	PulseSequenceName	RepetitionTime	SOPInstanceUID	ScanningSequence	SequenceVariant	SliceThickness	TriggerTime
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.164224822725715001742308167222	SE	SK/OSP	3	
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.165737412147944738179987679377	SE	SK/OSP	3	
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.177565848434825642662566090380	SE	SK/OSP	3	
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.182566665529149927277399985705	SE	SK/OSP	3	
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.199042783239499334202813997396	SE	SK/OSP	3	
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.199578962175953937800412639984	SE	SK/OSP	3	
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.211967648371609862521419479833	SE	SK/OSP	3	
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.220135279819899128547281910325	SE	SK/OSP	3	
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.222224438596079720944141173423	SE	SK/OSP	3	
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.238703381667019388342258362186	SE	SK/OSP	3	
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.241926193366891293633910819487	SE	SK/OSP	3	
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.246755682574668842017239276245	SE	SK/OSP	3	
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.247162356566114140934348283955	SE	SK/OSP	3	
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.257744523066514193043168331999	SE	SK/OSP	3	
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.276569659139627630468803852437	SE	SK/OSP	3	
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.300979027905903579470470273307	SE	SK/OSP	3	
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.326428483669184072484519027031	SE	SK/OSP	3	
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.327153346131485773241375738963	SE	SK/OSP	3	
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.501058577987678023460402680598	SE	SK/OSP	3	
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.547503967371151245115426992824	SE	SK/OSP	3	
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.559677922805812079711672690281	SE	SK/OSP	3	
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.592558560790285041392345457506	SE	SK/OSP	3	
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.849149063665016913732699604412	SE	SK/OSP	3	
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.876772754160818437325115492652	SE	SK/OSP	3	
0/384/224/0	1	97.992	90	127.737037	ROW	0	3		122.07	0.3125/0.3125		4000	1.3.6.1.4.1.14519.5.2.1.3671.4754.911176798887616897657063201628	SE	SK/OSP	3	
0/256/160/0	1	1.364	15	127.737053	ROW	13	3		488.281	1.0156/1.0156		3.876	1.3.6.1.4.1.14519.5.2.1.3671.4754.100341180386572249889580210386	GR	SS/SP/SK	6	52643
0/256/160/0	1	1.364	15	127.737053	ROW	13	3		488.281	1.0156/1.0156		3.876	1.3.6.1.4.1.14519.5.2.1.3671.4754.102589999114722142467258374885	GR	SS/SP/SK	6	52643
0/256/160/0	1	1.364	15	127.737053	ROW	13	3		488.281	1.0156/1.0156		3.876	1.3.6.1.4.1.14519.5.2.1.3671.4754.129591037660779102143813348802	GR	SS/SP/SK	6	52643
0/256/160/0	1	1.364	15	127.737053	ROW	13	3		488.281	1.0156/1.0156		3.876	1.3.6.1.4.1.14519.5.2.1.3671.4754.146483685491599464872537256878	GR	SS/SP/SK	6	52643
0/256/160/0	1	1.364	15	127.737053	ROW	13	3		488.281	1.0156/1.0156		3.876	1.3.6.1.4.1.14519.5.2.1.3671.4754.206389843634787487543723554900	GR	SS/SP/SK	6	52643
0/256/160/0	1	1.364	15	127.737053	ROW	13	3		488.281	1.0156/1.0156		3.876	1.3.6.1.4.1.14519.5.2.1.3671.4754.245035452043018285413213916982	GR	SS/SP/SK	6	52643
0/256/160/0	1	1.364	15	127.737053	ROW	13	3		488.281	1.0156/1.0156		3.876	1.3.6.1.4.1.14519.5.2.1.3671.4754.245260806459684501961201063105	GR	SS/SP/SK	6	52643
0/256/160/0	1	1.364	15	127.737053	ROW	13	3		488.281	1.0156/1.0156		3.876	1.3.6.1.4.1.14519.5.2.1.3671.4754.257027840284428100980928671378	GR	SS/SP/SK	6	52643
0/256/160/0	1	1.364	15	127.737053	ROW	13	3		488.281	1.0156/1.0156		3.876	1.3.6.1.4.1.14519.5.2.1.3671.4754.278085981389575272358579017773	GR	SS/SP/SK	6	52643
0/256/160/0	1	1.364	15	127.737053	ROW	13	3		488.281	1.0156/1.0156		3.876	1.3.6.1.4.1.14519.5.2.1.3671.4754.289865874884020655714776622715	GR	SS/SP/SK	6	52643
0/256/160/0	1	1.364	15	127.737053	ROW	13	3		488.281	1.0156/1.0156		3.876	1.3.6.1.4.1.14519.5.2.1.3671.4754.318786021609048280720121528540	GR	SS/SP/SK	6	52643
0/256/160/0	1	1.364	15	127.737053	ROW	13	3		488.281	1.0156/1.0156		3.876	1.3.6.1.4.1.14519.5.2.1.3671.4754.322554665284683035162160604075	GR	SS/SP/SK	6	52643
0/256/160/0	1	1.364	15	127.737053	ROW	13	3		488.281	1.0156/1.0156		3.876	1.3.6.1.4.1.14519.5.2.1.3671.4754.337750447828609270759114656972	GR	SS/SP/SK	6	52643
0/256/160/0	1	1.364	15	127.737053	ROW	13	3		488.281	1.0156/1.0156		3.876	1.3.6.1.4.1.14519.5.2.1.3671.4754.477034648600061205509004994648	GR	SS/SP/SK	6	52643
0/256/160/0	1	1.364	15	127.737053	ROW	13	3		488.281	1.0156/1.0156		3.876	1.3.6.1.4.1.14519.5.2.1.3671.4754.593143167134125272700602969747	GR	SS/SP/SK	6	52643
0/256/160/0	1	1.364	15	127.737053	ROW	13	3		488.281	1.0156/1.0156		3.876	1.3.6.1.4.1.14519.5.2.1.3671.4754.752071493590033183140701122911	GR	SS/SP/SK	6	52643
128/0/0/96	1	80.5	90	127.737038	COL	0	3		1953.12	0.703100/0.703100		3000	1.3.6.1.4.1.14519.5.2.1.3671.4754.165833057923323435286406335430	EP/SE	NONE	3.000000	
128/0/0/96	1	80.5	90	127.737038	COL	0	3		1953.12	0.703100/0.703100		3000	1.3.6.1.4.1.14519.5.2.1.3671.4754.176373021283040168543905234308	EP/SE	NONE	3.000000	
128/0/0/96	1	80.5	90	127.737038	COL	0	3		1953.12	0.703100/0.703100		3000	1.3.6.1.4.1.14519.5.2.1.3671.4754.176533547757705046053681559562	EP/SE	NONE	3.000000	
128/0/0/96	1	80.5	90	127.737038	COL	0	3		1953.12	0.703100/0.703100		3000	1.3.6.1.4.1.14519.5.2.1.3671.4754.178611803894697491790220671500	EP/SE	NONE	3.000000	
128/0/0/96	1	80.5	90	127.737038	COL	0	3		1953.12	0.703100/0.703100		3000	1.3.6.1.4.1.14519.5.2.1.3671.4754.178712995077194274510479296099	EP/SE	NONE	3.000000	
128/0/0/96	1	80.5	90	127.737038	COL	0	3		1953.12	0.703100/0.703100		3000	1.3.6.1.4.1.14519.5.2.1.3671.4754.181882524641538418921342973228	EP/SE	NONE	3.000000	
128/0/0/96	1	80.5	90	127.737038	COL	0	3		1953.12	0.703100/0.703100		3000	1.3.6.1.4.1.14519.5.2.1.3671.4754.216332805640801878384563047689	EP/SE	NONE	3.000000	
128/0/0/96	1	80.5	90	127.737038	COL	0	3		1953.12	0.703100/0.703100		3000	1.3.6.1.4.1.14519.5.2.1.3671.4754.224046999282015834633284723875	EP/SE	NONE	3.000000	
128/0/0/96	1	80.5	90	127.737038	COL	0	3		1953.12	0.703100/0.703100		3000	1.3.6.1.4.1.14519.5.2.1.3671.4754.227419063910724044016189861229	EP/SE	NONE	3.000000	
128/0/0/96	1	80.5	90	127.737038	COL	0	3		1953.12	0.703100/0.703100		3000	1.3.6.1.4.1.14519.5.2.1.3671.4754.243813325190259840578863103130	EP/SE	NONE	3.000000	
128/0/0/96	1	80.5	90	127.737038	COL	0	3		1953.12	0.703100/0.703100		3000	1.3.6.1.4.1.14519.5.2.1.3671.4754.249736605755237484726132955629	EP/SE	NONE	3.000000	
128/0/0/96	1	80.5	90	127.737038	COL	0	3		1953.12	0.703100/0.703100		3000	1.3.6.1.4.1.14519.5.2.1.3671.4754.252306982656953318644233079121	EP/SE	NONE	3.000000	
128/0/0/96	1	80.5	90	127.737038	COL	0	3		1953.12	0.703100/0.703100		3000	1.3.6.1.4.1.14519.5.2.1.3671.4754.261004189095715376870094340492	EP/SE	NONE	3.000000	
128/0/0/96	1	80.5	90	127.737038	COL	0	3		1953.12	0.703100/0.703100		3000	1.3.6.1.4.1.14519.5.2.1.3671.4754.269287126525889637901490075330	EP/SE	NONE	3.000000	
128/0/0/96	1	80.5	90	127.737038	COL	0	3		1953.12	0.703100/0.703100		3000	1.3.6.1.4.1.14519.5.2.1.3671.4754.284647616897568405055506587541	EP/SE	NONE	3.000000	
128/0/0/96	1	80.5	90	127.737038	COL	0	3		1953.12	0.703100/0.703100		3000	1.3.6.1.4.1.14519.5.2.1.3671.4754.298696601613122699999940930957	EP/SE	NONE	3.000000	
128/0/0/96	1	80.5	90	127.737038	COL	0	3		1953.12	0.703100/0.703100		3000	1.3.6.1.4.1.14519.5.2.1.3671.4754.317841421278539099289040634001	EP/SE	NONE	3.000000	
128/0/0/96	1	80.5	90	127.737038	COL	0	3		1953.12	0.703100/0.703100		3000	1.3.6.1.4.1.14519.5.2.1.3671.4754.353733046084120459296703356898	EP/SE	NONE	3.000000	
128/0/0/96	1	80.5	90	127.737038	COL	0	3		1953.12	0.703100/0.703100		3000	1.3.6.1.4.1.14519.5.2.1.3671.4754.666404050520345117294716854491	EP/SE	NONE	3.000000	
128/0/0/96	1	80.5	90	127.737038	COL	0	3		1953.12	0.703100/0.703100		3000	1.3.6.1.4.1.14519.5.2.1.3671.4754.735465743324947343419922718044	EP/SE	NONE	3.000000	
128/0/0/96	1	80.6	90	127.736998	COL	0	3		1953.12	0.703100/0.703100		2500	1.3.6.1.4.1.14519.5.2.1.3671.4754.104692630667251608126597003968	EP/SE	NONE	3.000000	
128/0/0/96	1	80.6	90	127.736998	COL	0	3		1953.12	0.703100/0.703100		2500	1.3.6.1.4.1.14519.5.2.1.3671.4754.106341135072469457191012767142	EP/SE	NONE	3.000000	
128/0/0/96	1	80.6	90	127.736998	COL	0	3		1953.12	0.703100/0.703100		2500	1.3.6.1.4.1.14519.5.2.1.3671.4754.122727439797110378114370062347	EP/SE	NONE	3.000000	
128/0/0/96	1	80.6	90	127.736998	COL	0	3		1953.12	0.703100/0.703100		2500	1.3.6.1.4.1.14519.5.2.1.3671.4754.144423641834456131966285819758	EP/SE	NONE	3.000000	
128/0/0/96	1	80.6	90	127.736998	COL	0	3		1953.12	0.703100/0.703100		2500	1.3.6.1.4.1.14519.5.2.1.3671.4754.153641490824676830628463827385	EP/SE	NONE	3.000000	
128/0/0/96	1	80.6	90	127.736998	COL	0	3		1953.12	0.703100/0.703100		2500	1.3.6.1.4.1.14519.5.2.1.3671.4754.168437142844064563293365472328	EP/SE	NONE	3.000000	
128/0/0/96	1	80.6	90	127.736998	COL	0	3		1953.12	0.703100/0.703100		2500	1.3.6.1.4.1.14519.5.2.1.3671.4754.214674679886916246456291133034	EP/SE	NONE	3.000000	
128/0/0/96	1	80.6	90	127.736998	COL	0	3		1953.12	0.703100/0.703100		2500	1.3.6.1.4.1.14519.5.2.1.3671.4754.256590322163847513788092149275	EP/SE	NONE	3.000000	
128/0/0/96	1	80.6	90	127.736998	COL	0	3		1953.12	0.703100/0.703100		2500	1.3.6.1.4.1.14519.5.2.1.3671.4754.305371930015618795980988673298	EP/SE	NONE	3.000000	
128/0/0/96	1	80.6	90	127.736998	COL	0	3		1953.12	0.703100/0.703100		2500	1.3.6.1.4.1.14519.5.2.1.3671.4754.321964129962515053695100161390	EP/SE	NONE	3.000000	
128/0/0/96	1	80.6	90	127.736998	COL	0	3		1953.12	0.703100/0.703100		2500	1.3.6.1.4.1.14519.5.2.1.3671.4754.436856253827205164024227820431	EP/SE	NONE	3.000000	
128/0/0/96	1	80.6	90	127.736998	COL	0	3		1953.12	0.703100/0.703100		2500	1.3.6.1.4.1.14519.5.2.1.3671.4754.512357380449696754291164531098	EP/SE	NONE	3.000000	
128/0/0/96	1	80.6	90	127.736998	COL	0	3		1953.12	0.703100/0.703100		2500	1.3.6.1.4.1.14519.5.2.1.3671.4754.587176218000198695496671950876	EP/SE	NONE	3.000000	
128/0/0/96	1	80.6	90	127.736998	COL	0	3		1953.12	0.703100/0.703100		2500	1.3.6.1.4.1.14519.5.2.1.3671.4754.651417562067252498218282335724	EP/SE	NONE	3.000000	
128/0/0/96	1	80.6	90	127.736998	COL	0	3		1953.12	0.703100/0.703100		2500	1.3.6.1.4.1.14519.5.2.1.3671.4754.851418546267701378298833076892	EP/SE	NONE	3.000000	
128/0/0/96	1	80.6	90	127.736998	COL	0	3		1953.12	0.703100/0.703100		2500	1.3.6.1.4.1.14519.5.2.1.3671.4754.980859191934995533178915512717	EP/SE	NONE	3.000000	
0/256/160/0	1	1.364	15	127.737029	ROW	13	3		488.281	1.0156/1.0156		3.872	1.3.6.1.4.1.14519.5.2.1.3671.4754.100497651403770890149758264852	GR	SS/SP/SK	6	63127
0/256/160/0	1	1.364	15	127.737029	ROW	13	3		488.281	1.0156/1.0156		3.872	1.3.6.1.4.1.14519.5.2.1.3671.4754.142326032266346649261533787851	GR	SS/SP/SK	6	63127
0/256/160/0	1	1.364	15	127.737029	ROW	13	3		488.281	1.0156/1.0156		3.872	1.3.6.1.4.1.14519.5.2.1.3671.4754.143804434353751379545120173285	GR	SS/SP/SK	6	63127
0/256/160/0	1	1.364	15	127.737029	ROW	13	3		488.281	1.0156/1.0156		3.872	1.3.6.1.4.1.14519.5.2.1.3671.4754.203316064810434984211816412860	GR	SS/SP/SK	6	63127
0/256/160/0	1	1.364	15	127.737029	ROW	13	3		488.281	1.0156/1.0156		3.872	1.3.6.1.4.1.14519.5.2.1.3671.4754.213341267072781429214419666234	GR	SS/SP/SK	6	63127
0/256/160/0	1	1.364	15	127.737029	ROW	13	3		488.281	1.0156/1.0156		3.872	1.3.6.1.4.1.14519.5.2.1.3671.4754.229151247694063086395909083646	GR	SS/SP/SK	6	63127
0/256/160/0	1	1.364	15	127.737029	ROW	13	3		488.281	1.0156/1.0156		3.872	1.3.6.1.4.1.14519.5.2.1.3671.4754.243848011171516042390955458172	GR	SS/SP/SK	6	63127
0/256/160/0	1	1.364	15	127.737029	ROW	13	3		488.281	1.0156/1.0156		3.872	1.3.6.1.4.1.14519.5.2.1.3671.4754.289789409811662876302700852896	GR	SS/SP/SK	6	63127
0/256/160/0	1	1.364	15	127.737029	ROW	13	3		488.281	1.0156/1.0156		3.872	1.3.6.1.4.1.14519.5.2.1.3671.4754.305038648375178367572550650100	GR	SS/SP/SK	6	63127
0/256/160/0	1	1.364	15	127.737029	ROW	13	3		488.281	1.0156/1.0156		3.872	1.3.6.1.4.1.14519.5.2.1.3671.4754.312520602690052165929448773337	GR	SS/SP/SK	6	63127
0/256/160/0	1	1.364	15	127.737029	ROW	13	3		488.281	1.0156/1.0156		3.872	1.3.6.1.4.1.14519.5.2.1.3671.4754.446655804330561572413089629227	GR	SS/SP/SK	6	63127
0/256/160/0	1	1.364	15	127.737029	ROW	13	3		488.281	1.0156/1.0156		3.872	1.3.6.1.4.1.14519.5.2.1.3671.4754.536553320368414028182162125772	GR	SS/SP/SK	6	63127
0/256/160/0	1	1.364	15	127.737029	ROW	13	3		488.281	1.0156/1.0156		3.872	1.3.6.1.4.1.14519.5.2.1.3671.4754.682092052187557970890966931842	GR	SS/SP/SK	6	63127
0/256/160/0	1	1.364	15	127.737029	ROW	13	3		488.281	1.0156/1.0156		3.872	1.3.6.1.4.1.14519.5.2.1.3671.4754.726846909834730640536109714350	GR	SS/SP/SK	6	63127
0/256/160/0	1	1.364	15	127.737029	ROW	13	3		488.281	1.0156/1.0156		3.872	1.3.6.1.4.1.14519.5.2.1.3671.4754.760451607958411138785267816729	GR	SS/SP/SK	6	63127
0/256/160/0	1	1.364	15	127.737029	ROW	13	3		488.281	1.0156/1.0156		3.872	1.3.6.1.4.1.14519.5.2.1.3671.4754.902720217818841460724956365577	GR	SS/SP/SK	6	63127
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.133924958971887306046992990990	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.135082865440094198960523140620	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.147442471948042005328988196787	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.147527437722063709282981987777	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.160103028061820012082017307659	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.170784273229215280572479236515	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.175635620371421179286864389819	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.181340338335467515120187522044	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.181906821606195799658203014520	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.186159355270392122960632438105	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.198333148394891034173484345106	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.198560659858765645502358920394	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.199230718465519084853138418587	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.207874771492766988772347177025	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.209263814938746656735539840019	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.234136640680954933936775605843	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.239781769139783853378411860836	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.243100977162457152155778146672	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.263582127767747578896939476676	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.276493640993533230262399388972	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.277930658931270163735757968058	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.287496876126543653230952829570	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.305409884412042661891072587252	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.320707150064041883194935656486	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.329464055909590452569841843420	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.332611355991118178733812661468	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.737606148054142248672285843188	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.781951793135105242519635122338	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.795414240269780764799327323275	SE	SK/OSP	3	
0/384/224/0	1	99.72	90	127.73703	ROW	0	3		122.07	0.3125/0.3125		3600	1.3.6.1.4.1.14519.5.2.1.3671.4754.971253895201323892518785523376	SE	SK/OSP	3	
0/256/160/0	1	1.388	15	127.737005	ROW	13	3		488.281	1.0156/1.0156		3.916	1.3.6.1.4.1.14519.5.2.1.3671.4754.110962287075608942011823355374	GR	SS/SP/SK	6	42477
0/256/160/0	1	1.388	15	127.737005	ROW	13	3		488.281	1.0156/1.0156		3.916	1.3.6.1.4.1.14519.5.2.1.3671.4754.128299086305546548043940484121	GR	SS/SP/SK	6	42477
0/256/160/0	1	1.388	15	127.737005	ROW	13	3		488.281	1.0156/1.0156		3.916	1.3.6.1.4.1.14519.5.2.1.3671.4754.143569394364794165369367726727	GR	SS/SP/SK	6	42477
0/256/160/0	1	1.388	15	127.737005	ROW	13	3		488.281	1.0156/1.0156		3.916	1.3.6.1.4.1.14519.5.2.1.3671.4754.145283444480843225040717038558	GR	SS/SP/SK	6	42477
0/256/160/0	1	1.388	15	127.737005	ROW	13	3		488.281	1.0156/1.0156		3.916	1.3.6.1.4.1.14519.5.2.1.3671.4754.149072064071967370620955187496	GR	SS/SP/SK	6	42477
0/256/160/0	1	1.388	15	127.737005	ROW	13	3		488.281	1.0156/1.0156		3.916	1.3.6.1.4.1.14519.5.2.1.3671.4754.162952888790869194252372569739	GR	SS/SP/SK	6	42477
0/256/160/0	1	1.388	15	127.737005	ROW	13	3		488.281	1.0156/1.0156		3.916	1.3.6.1.4.1.14519.5.2.1.3671.4754.179161554425656170056419646146	GR	SS/SP/SK	6	42477
0/256/160/0	1	1.388	15	127.737005	ROW	13	3		488.281	1.0156/1.0156		3.916	1.3.6.1.4.1.14519.5.2.1.3671.4754.234391783005134814622983632240	GR	SS/SP/SK	6	42477
0/256/160/0	1	1.388	15	127.737005	ROW	13	3		488.281	1.0156/1.0156		3.916	1.3.6.1.4.1.14519.5.2.1.3671.4754.242514164164270381392778916889	GR	SS/SP/SK	6	42477
0/256/160/0	1	1.388	15	127.737005	ROW	13	3		488.281	1.0156/1.0156		3.916	1.3.6.1.4.1.14519.5.2.1.3671.4754.249033458775171853511350833238	GR	SS/SP/SK	6	42477
0/256/160/0	1	1.388	15	127.737005	ROW	13	3		488.281	1.0156/1.0156		3.916	1.3.6.1.4.1.14519.5.2.1.3671.4754.249856261685635690819497019595	GR	SS/SP/SK	6	42477
0/256/160/0	1	1.388	15	127.737005	ROW	13	3		488.281	1.0156/1.0156		3.916	1.3.6.1.4.1.14519.5.2.1.3671.4754.254735734521951275294200345101	GR	SS/SP/SK	6	42477
0/256/160/0	1	1.388	15	127.737005	ROW	13	3		488.281	1.0156/1.0156		3.916	1.3.6.1.4.1.14519.5.2.1.3671.4754.310615956758260442118796936892	GR	SS/SP/SK	6	42477
0/256/160/0	1	1.388	15	127.737005	ROW	13	3		488.281	1.0156/1.0156		3.916	1.3.6.1.4.1.14519.5.2.1.3671.4754.684107365658316674791467832590	GR	SS/SP/SK	6	42477
0/256/160/0	1	1.388	15	127.737005	ROW	13	3		488.281	1.0156/1.0156		3.916	1.3.6.1.4.1.14519.5.2.1.3671.4754.763988418583928307848801625562	GR	SS/SP/SK	6	42477
0/256/160/0	1	1.388	15	127.737005	ROW	13	3		488.281	1.0156/1.0156		3.916	1.3.6.1.4.1.14519.5.2.1.3671.4754.940629527312753420045331328607	GR	SS/SP/SK	6	42477
